 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 06, 2015 
 ==================================================================

 Disk File Name = SRIM Outputs\112Cd_112Cd.txt

 Ion = Cadmium [48] , Mass = 112 amu

 Target Density =  8.6420E+00 g/cm3 = 4.6466E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Cd     48    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
  10.00 GeV   1.020E+01  3.606E-03  728.59 um    29.19 um     5.57 um  
  11.00 GeV   9.598E+00  3.310E-03  845.53 um    33.58 um     6.30 um  
  12.00 GeV   9.080E+00  3.062E-03  969.48 um    37.91 um     7.07 um  
  13.00 GeV   8.631E+00  2.849E-03    1.10 mm    42.21 um     7.87 um  
  14.00 GeV   8.237E+00  2.666E-03    1.24 mm    46.50 um     8.71 um  
  15.00 GeV   7.890E+00  2.505E-03    1.38 mm    50.77 um     9.59 um  
  16.00 GeV   7.578E+00  2.364E-03    1.53 mm    55.05 um    10.49 um  
  17.00 GeV   7.292E+00  2.238E-03    1.69 mm    59.33 um    11.43 um  
  18.00 GeV   7.035E+00  2.125E-03    1.85 mm    63.62 um    12.39 um  
  20.00 GeV   6.591E+00  1.933E-03    2.19 mm    79.82 um    14.40 um  
  22.50 GeV   6.138E+00  1.737E-03    2.64 mm   102.61 um    17.06 um  
  25.00 GeV   5.770E+00  1.579E-03    3.13 mm   123.62 um    19.86 um  
  27.50 GeV   5.465E+00  1.449E-03    3.64 mm   143.59 um    22.80 um  
  30.00 GeV   5.208E+00  1.339E-03    4.19 mm   162.89 um    25.85 um  
  32.50 GeV   4.989E+00  1.245E-03    4.75 mm   181.70 um    29.00 um  
  35.00 GeV   4.800E+00  1.164E-03    5.34 mm   200.12 um    32.25 um  
  37.50 GeV   4.636E+00  1.093E-03    5.96 mm   218.22 um    35.58 um  
  40.00 GeV   4.492E+00  1.031E-03    6.59 mm   236.03 um    38.99 um  
  45.00 GeV   4.251E+00  9.262E-04    7.92 mm   301.50 um    46.00 um  
  50.00 GeV   4.060E+00  8.415E-04    9.31 mm   360.35 um    53.22 um  
  55.00 GeV   3.904E+00  7.714E-04   10.76 mm   415.05 um    60.61 um  
  60.00 GeV   3.775E+00  7.125E-04   12.27 mm   466.79 um    68.13 um  
  65.00 GeV   3.667E+00  6.623E-04   13.82 mm   516.20 um    75.75 um  
  70.00 GeV   3.576E+00  6.190E-04   15.42 mm   563.69 um    83.44 um  
  80.00 GeV   3.431E+00  5.478E-04   18.73 mm   732.52 um    98.95 um  
  90.00 GeV   3.323E+00  4.918E-04   22.15 mm   878.66 um   114.51 um  
 100.00 GeV   3.241E+00  4.466E-04   25.68 mm     1.01 mm   130.04 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  8.6417E+01                 eV / Angstrom 
  8.6417E+02                keV / micron   
  8.6417E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  1.8598E+02                 eV / (1E15 atoms/cm2)
  9.8061E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
