 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 17, 2016 
 ==================================================================

 Disk File Name = SRIM Outputs\132Xe_162Dy.txt

 Ion = Xenon [54] , Mass = 132 amu

 Target Density =  8.5510E+00 g/cm3 = 3.1786E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Dy     66    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
 300.00 MeV   3.124E+01  9.611E-02   18.43 um     1.20 um     1.52 um  
 325.00 MeV   3.167E+01  8.998E-02   19.35 um     1.21 um     1.54 um  
 350.00 MeV   3.210E+01  8.463E-02   20.26 um     1.22 um     1.55 um  
 375.00 MeV   3.245E+01  7.993E-02   21.16 um     1.23 um     1.56 um  
 400.00 MeV   3.276E+01  7.575E-02   22.05 um     1.24 um     1.58 um  
 450.00 MeV   3.325E+01  6.867E-02   23.82 um     1.27 um     1.60 um  
 500.00 MeV   3.361E+01  6.288E-02   25.56 um     1.30 um     1.62 um  
 550.00 MeV   3.387E+01  5.805E-02   27.29 um     1.33 um     1.64 um  
 600.00 MeV   3.406E+01  5.395E-02   29.00 um     1.35 um     1.66 um  
 650.00 MeV   3.418E+01  5.043E-02   30.71 um     1.38 um     1.68 um  
 700.00 MeV   3.425E+01  4.737E-02   32.42 um     1.41 um     1.69 um  
 800.00 MeV   3.429E+01  4.229E-02   35.82 um     1.49 um     1.73 um  
 900.00 MeV   3.420E+01  3.826E-02   39.23 um     1.58 um     1.76 um  
   1.00 GeV   3.403E+01  3.497E-02   42.65 um     1.66 um     1.79 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  8.5507E+01                 eV / Angstrom 
  8.5507E+02                keV / micron   
  8.5507E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  2.6900E+02                 eV / (1E15 atoms/cm2)
  1.0994E-01                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
