 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> October 30, 2020 
 ==================================================================

 Disk File Name = SRIM Outputs\222Ra_120Sn.txt

 Ion = Radium [88] , Mass = 222 amu

 Target Density =  7.2816E+00 g/cm3 = 3.6541E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Sn     50    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   3.50 GeV   5.668E+01  5.051E-02   90.81 um     2.70 um     1.86 um  
   3.75 GeV   5.607E+01  4.758E-02   96.89 um     2.84 um     1.89 um  
   4.00 GeV   5.543E+01  4.499E-02  103.04 um     2.97 um     1.93 um  
   4.50 GeV   5.408E+01  4.061E-02  115.57 um     3.47 um     1.99 um  
   5.00 GeV   5.264E+01  3.705E-02  128.44 um     3.92 um     2.06 um  
   5.50 GeV   5.115E+01  3.409E-02  141.66 um     4.35 um     2.13 um  
   6.00 GeV   4.965E+01  3.159E-02  155.28 um     4.77 um     2.20 um  
   6.50 GeV   4.817E+01  2.945E-02  169.31 um     5.17 um     2.27 um  
   7.00 GeV   4.682E+01  2.760E-02  183.77 um     5.56 um     2.34 um  
   8.00 GeV   4.439E+01  2.455E-02  213.88 um     7.02 um     2.48 um  
   9.00 GeV   4.223E+01  2.213E-02  245.59 um     8.34 um     2.64 um  
  10.00 GeV   4.029E+01  2.016E-02  278.87 um     9.59 um     2.80 um  
-----------------------------------------------------------
 Multiply Stopping by        for Stopping Units
 -------------------        ------------------
  7.2814E+01                 eV / Angstrom 
  7.2814E+02                keV / micron   
  7.2814E+02                MeV / mm       
  1.0000E+00                keV / (ug/cm2) 
  1.0000E+00                MeV / (mg/cm2) 
  1.0000E+03                keV / (mg/cm2) 
  1.9926E+02                 eV / (1E15 atoms/cm2)
  4.7621E-02                L.S.S. reduced units
 ==================================================================
 (C) 1984,1989,1992,1998,2008 by J.P. Biersack and J.F. Ziegler
