 ==================================================================
              SRIM version ---> SRIM-2013.00
              Calc. date   ---> November 06, 2015 
 ==================================================================

 Disk File Name = SRIM Outputs\224Ra_Si.txt

 Ion = Radium [88] , Mass = 224 amu

 Target Density =  2.3212E+00 g/cm3 = 4.9770E+22 atoms/cm3
 ======= Target  Composition ========
    Atom   Atom   Atomic    Mass     
    Name   Numb   Percent   Percent  
    ----   ----   -------   -------  
     Si     14    100.00    100.00   
 ====================================
 Bragg Correction = 0.00%
 Stopping Units =  MeV / (mg/cm2) 
 See bottom of Table for other Stopping units 

        Ion        dE/dx      dE/dx     Projected  Longitudinal   Lateral
       Energy      Elec.      Nuclear     Range     Straggling   Straggling
  --------------  ---------- ---------- ----------  ----------  ----------
   1.80 GeV   9.994E+01  1.340E-01   88.99 um     2.29 um     1.16 um  
   2.00 GeV   9.824E+01  1.224E-01   97.67 um     2.60 um     1.19 um  
   2.25 GeV   9.615E+01  1.106E-01  108.74 um     3.04 um     1.22 um  
   2.50 GeV   9.414E+01  1.010E-01  120.05 um     3.44 um     1.26 um  
   2.75 GeV   9.223E+01  9.297E-02  131.60 um     3.81 um     1.29 um  
   3.00 GeV   9.041E+01  8.621E-02  143.38 um     4.16 um     1.33 um  
   3.25 GeV   8.868E+01  8.043E-02  155.40 um     4.49 um     1.36 um  
   3.50 GeV   8.704E+01  7.541E-02  167.65 um     4.82 um     1.40 um  
   3.75 GeV   8.547E+01  7.101E-02  180.13 um     5.13 um     1.43 um  
   4.00 GeV   8.397E+01  6.712E-02  192.83 um     5.44 um     1.47 um  
   4.50 GeV   8.112E+01  6.056E-02  218.92 um     6.57 um     1.54 um  
   5.00 GeV   7.845E+01  5.522E-02  245.91 um     7.60 um     1.62 um  
   5.50 GeV   7.591E+01  5.080E-02  273.81 um     8.57 um     1.69 um  
   6.00 GeV   7.349E+01  4.706E-02  302.63 um     9.49 um     1.77 um  
   6.50 GeV   7.115E+01  4.386E-02  332.41 um    10.39 um     1.85 um  
   7.00 GeV   6.895E+01  4.109E-02  363.15 um    11.26 um     1.93 um  
   8.00 GeV   6.500E+01  3.652E-02  427.50 um    14.48 um     2.10 um  
   9.00 GeV   6.154E+01  3.291E-02  495.60 um    17.40 um     2.28 um  
  10.00 GeV   5.848E+01  2.998E-02  567.40 um    20.15 um     2.47 um  
  11.00 GeV   5.576E+01  2.755E-02  642.83 um    22.80 um     2.66 um  
  12.00 GeV   5.333E+01  2.550E-02  721.82 um    25.39 um     2.86 um  
  13.00 GeV   5.114E+01  2.375E-02  804.30 um    27.95 um     3.07 um  
  14.00 GeV   4.916E+01  2.223E-02  890.20 um    30.48 um     3.29 um  
  15.00 GeV   4.736E+01  2.091E-02  979.47 um    32.99 um     3.52 um  
  16.00 GeV   4.572E+01  1.974E-02    1.07 mm    35.50 um     3.75 um  
  17.00 GeV   4.421E+01  1.870E-02    1.17 mm    38.00 um     3.99 um  
  18.00 GeV   4.283E+01  1.777E-02    1.27 mm    40.50 um     4.23 um  
  20.00 GeV   4.037E+01  1.617E-02    1.47 mm    50.00 um     4.75 um  
  22.50 GeV   3.776E+01  1.455E-02    1.75 mm    63.44 um     5.42 um  
  25.00 GeV   3.556E+01  1.324E-02    2.04 mm    75.86 um     6.13 um  
